864.00 0.00 1.00 -1.00 69.55
867.00 1.00 1.00 27.00 13.86
868.00 0.00 0.00 31.00 50.50
869.00 0.00 0.00 -1.00 9.50
870.00 1.00 0.00 4.00 11.13
871.00 0.00 0.00 26.00 7.90
872.00 1.00 1.00 47.00 52.55
873.00 0.00 0.00 33.00 5.00
874.00 0.00 0.00 47.00 9.00
875.00 1.00 1.00 28.00 24.00
877.00 0.00 0.00 20.00 9.85
878.00 0.00 0.00 19.00 7.90
880.00 1.00 1.00 56.00 83.16
881.00 1.00 1.00 25.00 26.00
882.00 0.00 0.00 33.00 7.90
883.00 0.00 1.00 22.00 10.52
884.00 0.00 0.00 28.00 10.50
885.00 0.00 0.00 25.00 7.05
886.00 0.00 1.00 39.00 29.12
887.00 0.00 0.00 27.00 13.00
888.00 1.00 1.00 19.00 30.00
890.00 1.00 0.00 26.00 30.00
891.00 0.00 0.00 32.00 7.75
